Issue	IssueText
0	เคสนี้ ต้องคอนเฟิร์มก่อนหรือไม่ค่ะ เพราะเป็นการเปลี่ยนจากประเภทการพิมพ์ เป็น Y หรือ N เลย รบกวนช่วยคอนเฟิร์มให้เฟิร์นด้วยค่ะ
0	อันนี้คือเหตุผลที่ช่องลำดับมีขนาดใหญ่ค่ะ
0	อันนี้ ดา Hold ไว้ก่อนดีกว่าคะ
0	งั้น หมายเหตุ ควร ย้ายไปอยู่ ข้างใน ช่อง รายการ เลยมั้ยครับ
0	อยู่ ในช่องเดียวกัน ไม่น่ามีปัญหา
0	ตอนนีเนื้อหาของ หมายเหตุ ใน Quotation มีจำกัดจำนวนตัวอังษรมั้ยคะ
0	กะเรื่องการพิมพ์ Y/N อันนี้ขอหารือใน Presales Clinic อีกทีเพื่อ User ท่านอื่นๆด้วยได้มั้ยคะ เพื่อมีเพิ่มเติมอื่นๆ
0	มีค่ะ 255 ตัวอักษรค่ะ
0	ในรายละเอียดหมายเหตุในส่วน Quotation มีจำกัดด้วยที่ 255 ตัวอักษรค่ะ ถ้าเพิ่ม **หมายเหตุ เนื้อหาก็จะได้ลดลงไปด้วยคะ
0	รบกวนขอ Link ทดสอบอีกครั้งคะ
0	คุณดาคะ ตอนนี้ล่าสุดที่มีคือ lot5 link นี้ค่ะ
0	http://172.26.64.104:8088/PSML5/login
0	อันนี้คือตัวที่มิ้วคุยกับคุณดาครั้งก่อนมั้ยคะ
0	คะ แต่เป็นคนละ ML นะ
0	อันเดียวกันค่ะ
0	แล้วขึ้นหมายเหตุมั้ยคะ ML1214
0	ML1221 ก็เปิดไฟล์ได้รึเปล่าคะ
0	ต้องลองกดอีกครั้งดูค่ะ เพราะตอนลองใส่หมายเหตุแล้วกดดูฟอร์มก่อน ก็แสดงนะคะ แต่ไม่ได้กด send request เพราะวันนั้นลองบน production
0	ตามที่เซลระบุไป
0	มิ้วค์ขอทดสอบก่อนค่ะ
0	อันนี้ ไม่ fix ได้รึป่าวครับ พี่ดา ทั้งก้อน sale text เลย
0	เฉพาะใน quotation นะครับ
0	ใช่มั้ยเอ่ย
0	เดี่ยวไปหารือกันวันที่ 30 เนอะๆ
0	Sales text แค่ 160 ตัวอักษรค่ะ
0	เคคะ ขอบคุณคะ
0	อันนี้ มิ้วค์ลองทดสอบบน UAT แล้วนะคะ มีหมายเหตุแสดงที่ใบ ML ค่ะ ถ้ารบกวนให้ user ทดสอบอีกครั้งได้มั้ยคะ
0	คุณดาคะ วันที่26 เรามี monthly meeting เนอะ เฟิร์นเห็นเริ่ม 8:30 ไม่แน่ใจว่าเป็นเวลานี้หรือ 10 โมงตามปกติคะ
0	คุณเฟิน เลื่อนเป็นวันที่30 เลยได้มั้ยคะ
0	พร้อมทีมคุณยุท
0	แต่progress เป็นช่วงบ่ายๆ
0	Surapoma
0	User เข้าไปดำเนินการต่อไม่ได้คะ
0	สักครุ่นะคะ
0	เช็คให้อยู่นะคะ
0	ที่ multi-items
0	สาเหตุที่ดำเนินการต่อไม่ได้ เพราะมีอักขระพิเศษอยู่ค่ะ
0	รบกวนสอบถามทาง user ว่า
0	ถ้าปรับ sales text จาก เป็น inc จะได้มั้ยคะ
0	ดึงกลับไปแก้ก็ได้ค่ะ
0	สาเหตุที่ดำเนินการต่อไม่ได้ เพราะมีอักขระพิเศษอยู่ที่ Sales Text ค่ะ รบกวน AE ดึงกลับไปแก้ไขคะ
0	ได้ค่ะคุณดา งั้น session monthly เป็นบ่าย 3 หลัง พรีเซลคลินิคนะคะ
0	สงสาร
0	พพพพพพ
0	รบกวนสอบถามครับ โดยปกติ การกรอกรายละเอียดการเปลี่ยนแปลง จะสามารถระบุได้กี่ตัวอักษร
0	หมายถึงช่องไหนคะ
0	รายละเอียดการเปลี่ยนแปลง
0	อื่นๆ
0	คุณดาคะ คือไม่ขึ้นเลย หรือว่าขึ้นไม่ครบคะ
0	อยากทราบจำนวนที่แสดงได้อะคะ
0	อื่นๆ จะกรอกได้ 255 ตัวค่ะ แต่ในฟอร์มที่พิมพ์ออกมา จะออกมาไม่ครบ 255 ตัวค่ะ
0	ในเอกสารได้ประมาณ 100 ตัวอักษรค่ะ
0	ขอบคุณคะ
0	ระบบมีปัญหาไหมคะ
0	เป็นเฉพาะ PC 2492-990-00 ค่ะ รบกวนเช็คให้หน่อยคะ่
0	แต่รายการนี้แก้มือไปเองแล้วนะคะ
0	ตอนนี้ Request อยู่ที่ห้องตัดบางปูแล้วนะคะ
0	อันนี้ที่ pm2 ปะคะ
0	เบื้องต้นตอนนี้ตั้งในระบบ PM2 แล้วค่ะ
0	ไม่ได้โยนจาก Presale เข้า PM2 ค่ะ
0	คนตั้งการ์ดฝากแจ้งมาครับ
0	อันนี้ข้อมูลฝั่ง product ก็เป็นแดงดำ นะคะ
0	ไม่ทราบว่าที่แจ้งว่าดึงมาผิดนี่คือเปรียบเทียบจากข้อมูลส่วนไหน เพราะว่ามิ้วลองเข้าระบบมา ทั้ง เก่าและใหม่ สีพิมเดียวกันค่ะ
0	อันนี้ข้อมูลฝั่ง product ก็เป็นแดงดำ นะคะ ไม่ทราบว่าที่แจ้งว่าดึงมาผิดนี่คือเปรียบเทียบจากข้อมูลส่วนไหน เพราะว่ามิ้วลองเข้าระบบมา ทั้ง เก่าและใหม่ สีพิมเดียวกันค่ะ
0	ส่วนจำนวนทศนิยมที่แสดงในเอกสารเดี๋ยวปรับให้ค่ะ
0	thx
0	@พิเชษฐ์ จิตทอง รบกวนพิจารณาสินค้าใหม่ลูกค้า กุลธร 3 รายการนะคะ
0	LP*
0	ข้อมูลที่pm2อะคะ?
0	แดง-น้ำเงินครับพี่ดา  พี่ปริญเข้าไปดูแล้วครับ
0	ช่วยexport data ออกมาให้หน่อยได้มั้ย
0	export เป็นไฟล์แบบไหนครับพี่ดา
0	Excel ในหน้านั้นอะคะ
0	คืออยากรู้ว่ากรอกอะไรบ้างอะคะ
0	อันนี้เคส Multiitem ใช่มั้ยครับพี่
0	รบกวนเช็คให้หน่อยคะ
0	รับทราบค่ะ
0	เช็คให้อยู่นะคะ
0	ขอบคุณมากครับบ
0	แดง-น้ำเงินครับพี่ดา  พี่ปริญเข้าไปดูแล้วครับ คืองงคะ
0	ทางuserยืนยันเลยไม่รู้ไงดี
0	เอ่อ ที่บอกว่าคุณปริญเข้าไปดูอ่ะค่ะ คือดูที่ PM2 ใช่มั้ยคะ
0	แสดงว่าเปลี่ยนมาจาก PM2 ค่ะ
0	เพราะข้อมูลฝั่ง PSM เป็นแดงดำค่ะ
0	อยากรู้ว่า ถ้าฝั่ง PM2 มีปรับข้อมูลแล้วตอนกลับมาเป็น Product ที่ PSM นี่มีการเอาข้อมูลเปลี่ยนไปที่ PM2 มาอัพเดทให้ที่ PSM มั้ยอ่ะ
0	มีนะ
0	ช็คให้หน่อยได้มั้ย
0	ทำไมสีพิมพ์ของ Product ที่ PSM
0	เดี่ยวให้นิคเช็คจ๊อบกับ pm2ก่อนนะคะ
0	ขอบคุณมากครับพี่
0	นิคขอเลข pc หน่อยสิ
0	27883-0027-00
0	Mat No. Z032151217
0	มาในระบบนะ
0	แต่ งง ว่าทำไมขึ้น delete
0	ระบบไหน
0	ที่ขึ้น Delete
0	Psm
0	อ่าห์เราให้ดูที่ดึงเข้ามา PSM
0	มันต้องเช็คต้นทางว่าส่งอะไรมาให้เราอ่ะ
0	Mat นี้โดนปลดอ่ะ
0	ขอถามได้มั้ยว่าโดนปลดเมื่อไหร่
0	น่าจะวันที่ 23 ตอนเวลา 15:11
0	ขึ้น last update ตอนนั้น
0	แล้วข้อมูลสีอ่ะ
0	เนี้ย ทำไมสีที่อยู่ใน PSM ไม่ใช่ แดงน้ำเงิน
0	อันนี้ งง มาก
0	ตัวที่ดำน้ำเงินมันโดนปลด นี้ แล้วจะขึ้นเปลี่ยนแปลงได้ไงอ่ะ
0	เอ้ย แดงน้ำเงิน
0	ทำเปลี่ยนแปลงใน PSM ก่อนโดนปลดรึเปล่า
0	ลำดับ 3 คือตัวสีที่ถูกอ่ะ
0	Sale ตั้งวันที่ 2
0	ทำอะไรเสร็จวันที่ 23
0	คลิปอันนี้เคส Multi item คำนวณไม่สำเร็จของคุณโอ๊คค่ะ ทาง SS ลองแล้วด้วย User คุณโอ๊คที่ PROD สามารถคำนวณได้ตามปกติ
0	แต่userลองหลายทีขึ้นไม่สำเร็จ เอาไงดี
0	คนละไฟล์กับอันแรกใช่มั้ยคะ
0	อันนี้อีกเคสคะ
0	กลายเป็น W13 x L 55  หมดทุกรายการครับ  (หมายเหตุ: ผมคำนวณต้นทุนเอง จาก Sheetsize ไม่ใช้มิติภายในครับ)
0	ต้องใส่มิตินี่ค่ะ
0	ถ้าใส่มาแค่ fg มันก็ไม่ทไงานค่ะ เพราะเราเคยคุยกันแล้วเรื่องลอจิกการคำนวณ
0	โอ๊คต้องใส่ID？
0	เพราะถ้าใส่sheetsizeจะคำนวณจากsheet size ไม่สนid
0	ใช่ครับ ผมตั้งใจใช้sheetsize แทนid ครับ
0	งานมีหลายตัว หลาย processครับ
0	แล้วถ้าเป็นงาน rscมีหูจับอะคะ?
0	ใส่แค่ fgได้มั้ย
0	อันนี้ขอจรวจสอบก่อนนะคะ
0	ว่าลอจิกที่เคยตกลงกันไว้เป็นยังไง
0	สรุปรบกวนโอ๊คต้องใส่ id ด้วยคะ กรณีที่เลือกเป็น rscไม่มีหูจับคะ
0	แต่ระบบจะคำนวณจากfg กรณีมีการระบุเองคะ
0	ใส่ทั้ง 2 อันเลยนะครับ
0	หรือเบือกproducttype อื่น
0	*เลือก
0	แล้วถ้ามีหูจับ ใส่แค่fgได้ใช่มั้ยครับ
0	รอๆคะ
0	เดี๋ยวผมลองดูก็ได้ครับ
0	ผลกระทบคือ
0	เรื่อง Code ซ้ำจะรวมอยู่ใน Lotเดียวกับงาน ReOrg คะ
0	ซึ่งอันตรายมากๆนะคะ
0	Re ระบบใช่ไหมคะพี่ดาด้า
0	ใช่คะ ที่จะมีการปรับโปรกแรมเพื่อรองรับการขายข้ามโรงงานของผู้แทนขายคะ
0	จะเริ่มทดสอบอังคารที่จะถึง แต่น่าจะได้ใช้ปลายเดือนสิงหาคะ
0	ขอบคุณนะคะพี่ดาด้า
0	เดี่ยวจะแจ้งทางโรงงานให้คะ
0	ขออภัยในความไม่สะดวกด้วยนะคั
0	ฟ้าทนถู 0612R
0	รบกวนเพิ่ม ให้หน่อยครับ
0	@Oak Vechasedtanond Logicการคำนวณ ML คะ
0	ขอบคุณพี่ดามากครับ
0	คุณมิ้วเลย น่ารักที่ซู๊ดดด
0	ขอบคุณคุณมิ้วด้วยครับ 5555  อนาคตต้องขอบคุณพี่เติ้ลล่ะ :P
1	แล้วเรื่อง Multi LP ขึ้นว่า Calculate not success ล่ะครับ? พอทราบสาเหตุมั้ยครับ?
0	คุณมิ้วลองแล้วได้ปกติอะ
0	เคลียร์แคชละลองอีกทีได้มั้ย
0	ได้ครับ วันนี้ลองทำดูอีีกรอบครับ
0	@Suriya Artwork Pattern เป็นไงบ้างคะ
0	คุณดาคะ เมื่อวันที่ 11 ก.ค. ที่เรานำ lot5 ขึ้น ได้ทำเรื่องนี้ขึ้นไปแล้วค่ะ ตามที่คุณอ๊อดแจ้งว่าขึ้นพร้อม lot5 ค่ะ
0	เหรอคะ ต้องโหลดจากตรงไหนเอ่ยยยย
0	เข้าไปหน้า request detail ที่เป็นของ role artwork ค่ะ
0	ชื่อดูน่าจะแจ้งต่อได้อีกอะคะ
0	ฝากเช็คให้หน่อยน่ะค้าบบ
0	@Toon เคสนี้เป็น plant other อ่ะครับ trading
0	เพราะ plant other ไม่ได้มีการ add board นี้ก่อนครับ
0	อันนี้คือ กด approve / reject ก็ไม่ได้ใช่ไหมครับ ?
0	เสร็ละครับ
0	แต่เป็นบอร์ด STD ใน PM2 ของ TCSP นี่ครับ
0	ปกติบอร์ด STD ใช้ร่วมกันทั้ง In house  และ Other ครับ
0	ไม่งั้นจะให้เพิ่มบอร์ดไปไหมครับใน plant other ( trading )
0	เดี๋ยวเฟินนำขึ้นพร้อม lot ถัดไป ส่วน lot ถัดไปเฟิร์นแจ้งเรื่องให้ทราบอีกครั้งค่ะว่าจะนำเรื่องอะไรขึ้นไปบ้าง
0	เคสนี้เข้าใจว่า เป็นงานจ้าง SKT (Sub) ซึ่ง TCSP ขาย SHeetboard ไปให้ครับ
0	ดังนั้นจึงสามารถเลือก Board ของ TCSP ได้  กรณีเลือก Other ครับ
0	รบกวนด้วยครับนิค
0	ได้ครับ
0	สงสัยอย่างนึงครับนิค  มันจะมีบางบอร์ดที่ไม่ใช้มาตรฐาน แต่อนุญาตให้ใช้กับลูกค้าแค่บางรายกรณีพิเศษ  จำเป็นต้อง List มาให้มั้ยครับ?
0	พี่มีเฉพาะที่เป็น STD common ทุกลูกค้าของ TCSP
0	เดี๋ยวจะกลายเป็นเพิ่ม ให้ other ไม่ครบทุกบอร์ด
0	@Dadah  ผมว่า format ตาราง   มีผลต่อการคำนวณ LP Multi  ว่าจะ Calculate Success หรือไม่ครับ
0	โอ๊คใช้อันที่ Download จากระบบปะคะ
0	เมื่อสักครู่ลอง copy format ให้ทุก Cell มี Font และ Border เหมือนกัน  เลยคำนวณได้ครับ
0	แสดงว่ามันต้องมีผลแน่ๆ
0	ขออภัยครับ ไม่เร่งด่วน ไม่กวนหลังเวลาดีกว่าครับ 555555
0	ต้องเพิ่มบอร์ดเข้าไปคะ ไม่งั้นAE ที่ดูแลลูกค้ารายนั้นจะคีย์ข้อมูลไม่ได้ แต่มีข้อควรระวังคือAEคนอื่นๆที่มีลูกค้าในโรงงานเดียวกันก็จะเห็นบอร์ดนี้ด้วย ซึ่งอาจจะเลือกเสนอลูกค้าได้คะ
0	@Dadah พี่ดา วันที่ 30 ผมไม่ได้ไปแล้วนะครับ ขออภัยด้วยครับ
0	ไว้นัดไปกินจ่าอูนอกรอบนะครับ (>_<)
0	อันนี้น่าสนมากกก ว่าแต่เข้าโครงการฟิตยังเคอะ
0	พุ่งนี้วันสุดท้ายนะ
0	สมัครไปละครัล แต่ไม่มีจังหวะเข้าไปตรวจ
0	พุ่งนี้ไป นว
0	งั้นต้องเลือกน้ำหนักกะเอว
0	เบื่ออาหารอินโด แล้วมากินกันนิค 555
0	เบื่อแล้วววว พี่ 55555555
0	รอกลับไปกินเลี้ยงส่งพี่ดาด้า
0	เลี้ยงส่งนิค เลี้ยงตอนรับพี่เติ้ล
0	รวบไปเลยสินะพี่ดาด้า
0	ใช่ครับ
1	รบกวนทางระบบ และ ผทข.ฝากดูให้ด้วยค่ะ จาก presales กับ ข้อมูลที่ pm2 รับมาคะ และสรุปเรื่อง Job สีพิมพ์วันก่อนเป็นยังไงคะ
0	เดี๋ยวเฟิร์นติดตามเคสให้ค่ะคุณดา
0	ขออภัยครับ ไม่ทราบว่า นิค ออกแล้ว
0	ยังคะ ยังรับผิดชอบถึงกลางเดือนหน้าคะ
0	ตรวจสอบอยู่นะคะ
0	อันนี้วันนั้นทิ้งไว้ว่าตอนนี้ mat ตัวนั้นโดนปลดไปแล้ว
0	แบบไหนหมายถึงยังไงอ่ะพี่มิลค์
0	อ่าห์ ก็คือวันนั้นที่เราแจ้งว่าให้ช่วยเช็ค job ให้หน่อย
0	ถ้ามีการแก้ไขสีใน pm2 แล้วจะมาอัพเดทให้ที่ psm รึเปล่า
0	ถ้ามาอัพเดทจะมาทำตอนไหน แล้วอัพเดทยังไง
0	ตรงนี้ช่วยเช็คให้หน่อยค่ะ
0	อันนี้ต้องเช็คข้อมูล Flute ด้วยค่ะ
0	เพราะข้อมูล Flute ทางฝั่ง PSM
0	ค่าลิ้นกาวเป็น 35
0	ในเอกสาร Item Preview แสดงถูกแล้วค่ะ
0	สอบถามคะเคสนี้ลอน C ของ TCPT ใช้ค่าลิ้นกาวเป็น 35 รึเปล่าคะ
0	หรือใช้ 32
0	ใช้ ตามนี้ค่ะ
0	เดี่ยวให้พรีเซลปรับเป็น 32 นะคะ
0	ขอปรับลอนcเป็น 32 นะคะ
0	พี่พิเชษฐ์ รบกวน approve presale pioneer 12 รายการค่ะ @พิเชษฐ์ จิตทอง
0	เดี๋ยวนิคเช็คให้นะครับ
0	แต่อาจจะเย็นๆหน่อย
0	ได้ครับผม ขอบคุณครับ
0	ลองอีกรอบครับ
0	นิกครับ รบกวนเพิ่มบอร์ด FSC ของลูกค้า IKEA ในpresales ให้หน่อยครับ
0	1.ลอนB:Ttf175/Csf110/Ttf175
0	2.ลอนBC:Ttf150/Csf110/csf110/csf110/ttf150
0	3.ลอนAB:kaf335/caf185/kaf335/caf185/kaf335
0	4.ลอนE:ttf175/caf125/ttf150
0	5.ลอนB:ttf150/csf110/ttf150
0	ขอเลขบอร์ดครับ
1	รบกวนเช็ค user request ให้ทีครับเข้าไปแล้วแปลกๆ อย่างเช่น AW
0	สักครู่ค่ะ
0	มีรายการไหนบ้างคะ
1	ที่ค้างเพราะ request ยังอยู่ที่ porncsia ครับ
0	มีแค่ AW นะ
0	แต่
0	OK
0	ปรับข้อมูล AW ให้แล้วนะ
0	ส่วน LP ที่ติดค้างใน List ปรับข้อมูลให้แล้วนะคะ
0	ตามนี้ครับ
0	รายการที่4ไม่แน่ใจมีในระบบแล้วรึป่าวครับ
0	เพราะมีโรงอื่นใช้ครับ
0	แจ้งให้ User ลองแล้วครับถ้าติดอะไรจะแจ้งกลับครับผม
0	รายการที่4พี่จอให้แล้วเกน
0	*ขอ
0	รายการที่5คะขออภัย
0	เสดละครับ
0	Add customer
0	Customer code รอแปป
0	1030681
0	YEUAP
0	@Gainny iP
0	เกนรอระบบรีเฟรชหลังเที่ยง ค่อยลองอีกที
0	นิคอยู่อินโดครับ ยังไม่ได้กลับไทยเลย
0	แต่ที่เช็คคร่าวๆ ดูเป็นที่ job อาจจะแก้ ใช่ระยะเวลาอยู่นะพี่
1	เผอิญว่าเหมือนพรีเซล มันจะขึ้น not responding ครับ ลองปิด แล้วเปิดใหม่ก็ยังเป็นอยู่ครับ
0	นิคครับ ทำไมserch product PC 9998-0121-00 ไม่เจอครับ
1	คุณเฟิร์นคะ คำนวณไม่สำเร็จอีกแล้วอะคะ
0	คุณดาคะ เป็นเรื่อง parameter เหมือน production ค่ะ
0	เป็นที่ data บน DB ไม่ตรงกันค่ะ
0	Size ไม่ขึ้นที่รูปคะ
0	พอใส่จำนวนร่องฟันถึงขึ้นอะคะ
1	เพราะไม่เห้นมีจำนวนชิ้นต่อชุดขึ้นมาให้ระบุเลยอ่ะค่ะ
1	มีลูกค้าส.ขอนแก่น เมื่อมีการกดอ้างอิง lp ตัวเดิม จะไม่สามารถขอ lp ใหม่ได้ครับ มันจะโล่งไปเลย ไม่ขึ้น request ครับ
0	พอจะมี step การกดไหมคะ บน production ใช่ไหมคะ
1	ตรงช่อง General คะ แผ่นแรกแสดง แผ่นที่ 2 ไม่แสดงคะ
1	แผ่นรอง Size ก็ไม่แสดงที่รูปเหมือนเคสไส้ฟันนะคะ
1	ไม่แสดงฺBOM ที่อยู่ในชุดเดียวกันคะ
0	คือที่ถ้าจาก PC ที่ลงท้าย CC ถึงได้เหรอคะ
0	ดาลองตัวที่เป็น 00 มันไม่บอกว่ามีตัวอื่นๆใน BOM คะ
0	คือตอนนี้คอนเซ็ปที่เช็คจะมีเรื่อง เป็นงาน bom ซึ่งดู จาก PC ที่เป็น CC แต่ถ้าไม่ใช่ CC จะไปดูจากเลข mat. ค่ะ ว่าเป็น t ไหม ซึ่ง ตัวที่คุณดากด เช็คดูแล้ว ไม่เป็น mat t ค่ะ ถือเป็น item ธรรมดา
0	ตัวนี้คือนำขึ้นเลยแล้ว แก้ตามไปใช่ไหมคะ ของ lot ไหนคะ ทั้ง 2-3 เลยไหมคะ
0	ทำไมมีให้เลือกเยอะจังครับ
0	เคสนี้สาเหตุมาจากการผูก industry กับ customer เจ้านี้ด้วย industry เดียวค่ะ
0	ปกติผูกได้1-1เป่าอะคะ ต้องแก้ยังไงเหรอคะ
0	อันนี้มันผูกมาให้ตั้งแต่ต้นอ่ะค่ะ และก็ไม่ได้บังคับว่าต้องเป็น 1:1 เลยไม่แน่ใจว่าต้นทางของข้อมูลที่ผูกมานั้นเป็นอย่างไรค่ะ
0	น่าจะเกิดจาก Job ?ี่อัพเดทข้อมูลมาลงที่ PSM ค่ะ
1	รบกวนช่วยดูสินค้ารายการนี้ให้หน่อยครับ เป็นกล่อง Offset พอ กด item preview แล้วไม่ทีไรขึ้นเลยอ่ะครับ
1	เป็นกระดาษเปล่า ไม่ขึ้นข้อมูลอะไรเลย
1	เึสคุณอ้นดาเข้าไปดูกดitem previewแล้วค้างไปเลยคะ
1	มันขึ้นสถานะ Complete แต่ Board ขึ้นไม่ Standard อะคะ
1	แต่พอกด item preview มันไม่มีไรขึ้นเลยแม้แต่ตาราง
0	ตอน Send to MC เป็น Standard board เป่า
0	ข้อมูลบางส่วนในการออกฟอร์มไม่ครบค่ะคุณดา
0	เช่นใน routing ไม่มี process และ machine
0	ข้อมูลมันไม่ครบเลยออก Form มะได้
0	ตอนส่งเป็นแสตนดาร์ดครับมแต่พี่ปริญไปแก้มืออีกที TT
0	แต่งงว่า Send to MC ได้ไงอะคะ
0	งั้นเดี๋ยวแจ้ง User ให้อีกทีนะครับ
0	ต้องให้นิคเพิ่ม Board ให้มีตรงกับ PM2 ละ
0	ตัวนี้มาจาก pm2 อ่ะค่ะ
0	เพราะเป็นงาน offset อ่าครับพี่ดา แต่ตั้งเป็น inhouse เพราะไปจ้างสระบุรี แอบงงเหมือนกัน
0	ไม่มีการส่ง request mc ใน psm
0	และไม่มี item code ค่ะ
0	งั้นถ้าเพิ่มข้อมูลที่ PSM Form จะเปิดได้ใช่มั้ยคะ
0	Process ที่หายไปคือ Process COR รึเปล่าคะ
0	แต่เป็น inhouse หรอคะ
0	แต่ตรง machine จะเห็น null เพราะมิ้วค์ไม่แน่ใจเครื่องจักรค่ะ --
0	คุณมิ้วปรับให้ แต่ต้องไปแก้ตรง Routing เองนะ
1	User: Meechain Load Product Catalog ไม่ได้อีกแล้วคะ
0	พอจะทราบมั้ยคะว่า customer คนไหนที่คุณ meechain กดไม่ได้
0	ต้องถามว่าได้กดโหลดไปแล้วยังคะ วันนี้
0	พอดีตอนนี้ในหน้า Customer ตรงส่วนนี้ถ้ามีการกดโหลดไปแล้ว มันจะไปลบไฟล์ออกจากระบบอ่ะค่ะ แต่ดำเนินการแก้ไขให้เรียบร้อยแล้ว และมีนำขึ้น Production คืนนี้ค่ะ อันนี้ต้องขออภัยด้วยค่ะเคสนี้เพิ่งเจอเลย
0	Deploy prodแล้วฝากแจ้งหน่อยนะคะ
0	แอบลืม คุณเฟิร์นว่าเรื่อง delegate ของ multiอยู่ในlot4ปะนะคะ
0	เครคะ คุณเฟิร์นให้ทดสอบเมื่อไหร่บอกน้าาา
0	ขออนุญาตเริ่ม deploy prod เวลา 22.00 น ถึง 22.30 น. นะคะ
0	เดี่ยวแจ้งuserให้คะ
0	ขออนุญาตเริ่ม deploy program เวลา 22.00 น ถึง 22.30 น. นะคะ ขออภัยในความไม่สะดวกคะ^^
1	ขนาดไม่ขึ้นค่า
0	ขอรายละเอียดเพิ่มเติมค่ะ item_code ไหนคะ
0	ตัวนี้ tcrb1438-6205-001
0	ว่าsend to mcแล้วอะคะ ถ้าจะรีบ
0	คาดว่าน่าจะเป็นเพราะ copy มาล่ะการคำนวณเอามาแสดงไม่เสร็จ จริงๆวิธีนี้ลองปรับเลขและรอให้คำนวณนำค่ามาแสดงแล้วใส่เลขเดิมก็เรียบร้อยค่ะ
0	คุณเฟิร์นขาา ฝากขอสรุปหัวข้อที่ Update มะคืนหน่อยคะ
1	Request Multi-items ไม่มีEmailวิ่ง
1	TCKP Multi-items เลือกลูกค้าแป๊ปซี่หน้า 2 แล้ว โหลด Excel file --> Record ไม่แสดง
1	TCNK ข้อมูลใบเปลี่ยนแปลง Trick ไม่ถูก
1	ข้อมูล item หายครับ
1	คกก, คนตั้งการ์ด ที่หน้า Search ไม่เห็นงาน ไม่สามารถเข้าไปรับงานได้
1	ฟิวส์ lp multi item พวกงาน Trading ไม่แสดงข้อมูลในเอกสารคะ
1	Email งาน BOM ผู้อนุมัติไม่ได้รับ email
1	งานเปลี่ยนแปลงที่เป็น Trading แบบฟอร์ม LP ไม่สร้าง
1	งานตัวนี้ไม่มีBomครับ แต่ในเอกสารแสดงเลขชุด BOM P.TCSP-01953-6204-020
1	หน้า item message บันทึกสำเร็จซ้อน
1	งานเปลี่ยนแปลง trading ยังโหลด LPไม่ได้
1	รูปแผ่นรองที่ ml ไม่แสดงเมื่อconvertมาเป็น item
1	lp form งานmlไม่แสดงสายดำเนินการในช่องgeneral คะ
0	รบกวนเคลียร์แคชก่อนเริ่มการใช้งานด้วยคะ:))
0	เนื่องจากมีการอัพเดทโปรแกรม Lot 2,3 ดังนี้
1	เคส รูป drawing ไม่ขึ้นพวกตัวเลขไม่หมด
0	ต้องแก้ยังไงนะครับ
0	ลองเปลี่ยนเลขตรง id สักตำแหน่งนึงเพื่อให้ระบบคำนวณใหม่ แล้วค่อยกลับมาใช้เลขเดิมค่ะ
1	ทุกโรงงานทักเรื่องนี้ หมดเลยย
1	กด request DW ไม่ได้ครับ
0	ขอเลข Item หน่อยคะ
0	ขอลองกดนะคะ
1	เคสคุณโอ๊คบางปู Send request Drawing (ขอsample ด้วย)ไม่ได้คะ
0	TCSP-998-6202-002
0	ผมกดแล้วไม่มีอะไรเกิดขึ้นครับพี่ดา
0	อันนี้ถูกเลขใช่มั้ยคะ
0	user ของคุณโอ๊คนี่คืออะไรค่ะ
0	PSML4 ป่ะค่ะ
0	ตอนนี้ตัว PSM ปิดไว้ค่ะ ถ้าจะทดสอบให้ใช้ PSML4 ค่ะ
0	แต่ตะกี้ยังใช้อยู่เลยคะ
0	งานคุณดฮีค มิ้วหาไม่เจออ่ะ
0	แจ้งเลือก Seach ไม่เจอด้วยเลยย
0	โอเค เลขไม่ครบ
0	อันนี้ไม่มีสเปคเลยค่ะ
0	มิ้วค์สามารถทดสอบได้เลยหรอคะ
0	คะ ไม่มี Spec ปกติก็ส่งได้นะคะ
0	แบบไม่มีสเปคเลยหรอคะ
0	ดาลองดูแล้วกดไม่ได้
0	ใช่คะ บางครั้งยังไม่มี Spec1 ให้นักออกแบบทำแบบก่อนอะคะ
0	เช่นยังไม่รู้ Size อะคะ
0	สาเหตุเพราะจังหวะกดปุ่ม send request
0	ในทุกๆ request
0	จะมีการบันทึก item ให้อัตโนมัติ
0	และจะมีบางการคำนวณใน item ที่ต้องใช้ข้อมูลบนหน้าจอค่ะ
0	เมื่อไม่ระบุสเปค ทำให้มันกระทบไปค่ะ
0	พี่ดาครับ แก้ไขได้มั้ยครับ
0	ให้กรอก Spec บางส่วนไปก่อนเหรอคะ
0	ต้องระบุสเปคอ่ะค่ะ
0	แต่เดิมไม่ต้องกรอกจริงๆนะคะ
0	ให้กรอก Spec บางส่วนไปก่อนได้มั้ยคะ
0	ถามโอ๊คๆก็ยืนยันคะ
0	ว่าเดิมส่งได้จีๆ
0	กรอกคร่าวๆ แล้วครับ request ได้แล้วครับ
0	เดี่ยวแก้ให้เหมือนเดิมละบอกอีกทีนะ
1	กด รีเควส ไม่ไปครับ
0	คุณมิ้วคะเคสนี้จะแก้ได้ช่วงไหนคะ
1	มันกะทบของเดิม
0	ตอนเย็นค่ะคุณดา
0	เดี๋ยวเฟินให้น้องเอาขึ้นบน L4 ให้ตรวจสอบก่อน แล้วนำขึ้นนะคะ
0	เดี่ยวทาง ssปรับ น่าจะเรียบร้อยเย็นนี้คะ
